DELTA Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL
2114,-35.0073,-16.2444,24.5514,-2.3308,0.0,-51.2517,22.2206,-29.0311
2115,-37.5378,-16.3039,24.9081,-2.4019,0.0,-53.8417,22.5062,-31.3355
2116,-35.8084,-16.4369,25.6616,-2.3824,0.0,-52.2453,23.2792,-28.9661
2117,-35.3902,-16.5967,23.1839,-2.3586,0.0,-51.9869,20.8253,-31.1616
2118,-33.5631,-13.6661,24.1298,-2.3528,0.0,-47.2292,21.777,-25.4522
2119,-36.2484,-13.2434,25.2497,-2.4059,0.0,-49.4918,22.8438,-26.648
2120,-34.9612,-18.0712,25.3392,-2.3506,0.0,-53.0324,22.9886,-30.0438
2121,-37.7723,-12.9618,22.9953,-2.3569,0.0,-50.7341,20.6384,-30.0957
2122,-36.2812,-11.0941,22.9056,-2.4054,0.0,-47.3753,20.5002,-26.8751
2123,-36.8611,-15.0236,20.4451,-2.291,0.0,-51.8847,18.1541,-33.7306
2124,-37.1958,-13.408,23.3403,-2.3399,0.0,-50.6038,21.0004,-29.6034
2125,-37.7026,-14.1612,24.2043,-2.361,0.0,-51.8638,21.8433,-30.0205
2126,-40.0391,-13.5038,22.5151,-2.3215,0.0,-53.5429,20.1936,-33.3493
2127,-37.3858,-17.1434,27.7538,-2.4496,0.0,-54.5292,25.3042,-29.225
2128,-35.9795,-13.5096,24.3024,-2.5041,0.0,-49.4891,21.7983,-27.6908
2129,-36.375,-18.8437,22.8166,-2.3457,0.0,-55.2187,20.4709,-34.7478
2130,-35.7536,-10.8803,21.2698,-2.3304,0.0,-46.6339,18.9394,-27.6945
2131,-37.6505,-16.0214,25.6221,-2.4584,0.0,-53.6719,23.1637,-30.5082
2132,-36.7885,-13.4079,21.9337,-2.3835,0.0,-50.1964,19.5502,-30.6462
2133,-37.1971,-16.3515,23.925,-2.3991,0.0,-53.5486,21.5259,-32.0227
2134,-37.5905,-13.3728,23.7222,-2.3965,0.0,-50.9633,21.3257,-29.6376
2135,-38.2049,-12.2655,24.3401,-2.4258,0.0,-50.4704,21.9143,-28.5561
2136,-35.6498,-14.9982,25.6856,-2.4203,0.0,-50.648,23.2653,-27.3827
2137,-32.2292,-17.5426,25.2453,-2.535,0.0,-49.7718,22.7103,-27.0615
2138,-38.3772,-15.1873,26.2721,-2.4784,0.0,-53.5645,23.7937,-29.7708
2139,-38.2567,-15.5731,23.6503,-2.4899,0.0,-53.8298,21.1604,-32.6694
2140,-37.6664,-10.651,20.9834,-2.4779,0.0,-48.3174,18.5055,-29.8119
2141,-35.623,-13.956,21.505,-2.3732,0.0,-49.579,19.1318,-30.4472
2142,-39.2919,-10.0523,21.1133,-2.469,0.0,-49.3442,18.6443,-30.6999
2143,-35.232,-15.8252,22.6705,-2.4033,0.0,-51.0572,20.2672,-30.79
2144,-35.7397,-15.1632,22.3771,-2.4361,0.0,-50.9029,19.941,-30.9619
2145,-37.7265,-15.0906,22.0548,-2.3992,0.0,-52.8171,19.6556,-33.1615
2146,-37.387,-14.072,24.0489,-2.4308,0.0,-51.459,21.6181,-29.8409
2147,-34.4938,-13.4983,20.9326,-2.3929,0.0,-47.9921,18.5397,-29.4524
2148,-33.3397,-19.3791,25.9122,-2.4479,0.0,-52.7188,23.4643,-29.2545
2149,-37.5312,-12.4409,22.3983,-2.4457,0.0,-49.9721,19.9526,-30.0195
2150,-39.0871,-18.9122,25.8369,-2.4292,0.0,-57.9993,23.4077,-34.5916
2151,-35.7058,-15.3,23.2136,-2.448,0.0,-51.0058,20.7656,-30.2402
2152,-38.3981,-12.2511,22.9268,-2.4581,0.0,-50.6492,20.4687,-30.1805
2153,-37.0962,-15.509,25.2311,-2.4599,0.0,-52.6052,22.7712,-29.834
2154,-38.7246,-16.2132,22.8492,-2.5165,0.0,-54.9378,20.3327,-34.6051
2155,-37.2806,-15.0338,23.7801,-2.426,0.0,-52.3144,21.3541,-30.9603
2156,-35.2107,-16.6735,25.2529,-2.4894,0.0,-51.8842,22.7635,-29.1207
2157,-33.0819,-18.293,23.0747,-2.4061,0.0,-51.3749,20.6686,-30.7063
2158,-36.993,-12.4007,24.0893,-2.509,0.0,-49.3937,21.5803,-27.8134
2159,-36.826,-15.4077,22.2488,-2.4512,0.0,-52.2337,19.7976,-32.4361
2160,-35.9784,-12.9021,22.7919,-2.4685,0.0,-48.8805,20.3234,-28.5571
2161,-35.172,-14.5436,22.9741,-2.3949,0.0,-49.7156,20.5792,-29.1364
2162,-35.796,-14.2834,24.3106,-2.5965,0.0,-50.0794,21.7141,-28.3653
2163,-36.4661,-14.7096,23.1284,-2.4085,0.0,-51.1757,20.7199,-30.4558
2164,-33.0993,-14.671,22.4011,-2.4837,0.0,-47.7703,19.9174,-27.8529
2165,-37.3429,-14.9988,27.0885,-2.5148,0.0,-52.3417,24.5737,-27.768
2166,-37.9287,-16.7801,26.1912,-2.4863,0.0,-54.7088,23.7049,-31.0039
2167,-35.4461,-16.226,24.9996,-2.4759,0.0,-51.6721,22.5237,-29.1484
2168,-37.4,-15.6619,24.8401,-2.5475,0.0,-53.0619,22.2926,-30.7693
2169,-35.2524,-19.0218,26.6051,-2.5216,0.0,-54.2742,24.0835,-30.1907
2170,-38.3858,-17.5832,24.7568,-2.4633,0.0,-55.969,22.2935,-33.6755
2171,-37.0478,-14.8236,24.177,-2.4359,0.0,-51.8714,21.7411,-30.1303
2172,-37.8622,-15.25,25.0095,-2.4712,0.0,-53.1122,22.5383,-30.5739
2173,-35.5967,-16.7146,23.0919,-2.4473,0.0,-52.3113,20.6446,-31.6667
2174,-37.4319,-10.0145,22.4959,-2.4588,0.0,-47.4464,20.0371,-27.4093
2175,-38.6827,-16.2082,24.1434,-2.4639,0.0,-54.8909,21.6795,-33.2114
2176,-32.6263,-14.3016,20.8843,-2.4257,0.0,-46.9279,18.4586,-28.4693
2177,-28.7029,-15.1441,21.8529,-2.4657,0.0,-43.847,19.3872,-24.4598
2178,-35.287,-15.4815,21.3857,-2.4124,0.0,-50.7685,18.9733,-31.7952
2179,-36.995,-13.2065,22.4298,-2.4562,0.0,-50.2015,19.9736,-30.2279
2180,-35.6632,-14.3268,21.5009,-2.4344,0.0,-49.99,19.0665,-30.9235
2181,-38.7483,-12.0601,23.6318,-2.3669,0.0,-50.8084,21.2649,-29.5435
2182,-33.7786,-8.5204,23.245,-2.5004,0.0,-42.299,20.7446,-21.5544
2183,-34.4017,-11.9235,20.2865,-2.3949,0.0,-46.3252,17.8916,-28.4336
2184,-35.6289,-13.6297,23.1746,-2.4521,0.0,-49.2586,20.7225,-28.5361
2185,-35.736,-14.2001,23.547,-2.4019,0.0,-49.9361,21.1451,-28.791
2186,-36.5353,-13.8825,23.4972,-2.2922,0.0,-50.4178,21.205,-29.2128
2187,-31.9404,-14.0148,22.6721,-2.4346,0.0,-45.9552,20.2375,-25.7177
2188,-38.3125,-11.5312,23.2726,-2.413,0.0,-49.8437,20.8596,-28.9841
2189,-37.3224,-11.4254,22.136,-2.4388,0.0,-48.7478,19.6972,-29.0506
2190,-36.5769,-15.7599,23.4621,-2.4607,0.0,-52.3368,21.0014,-31.3354
2191,-35.8529,-15.003,22.1969,-2.4295,0.0,-50.8559,19.7674,-31.0885
2192,-36.7066,-13.2408,23.0003,-2.4594,0.0,-49.9474,20.5409,-29.4065
2193,-38.6862,-14.5723,24.0529,-2.4166,0.0,-53.2585,21.6363,-31.6222
2194,-35.8331,-14.7805,24.5087,-2.4026,0.0,-50.6136,22.1061,-28.5075
2195,-38.7522,-12.0863,22.8518,-2.5024,0.0,-50.8385,20.3494,-30.4891
2196,-36.6627,-15.5141,23.7546,-2.432,0.0,-52.1768,21.3226,-30.8542
2197,-33.556,-16.7801,24.5643,-2.4098,0.0,-50.3361,22.1545,-28.1816
2198,-36.2776,-12.4946,21.1128,-2.4172,0.0,-48.7722,18.6956,-30.0766
2199,-37.5914,-15.1102,24.0639,-2.4548,0.0,-52.7016,21.6091,-31.0925
2200,-36.1641,-15.3314,24.9388,-2.5119,0.0,-51.4955,22.4269,-29.0686
2201,-36.3731,-12.8858,25.3209,-2.5162,0.0,-49.2589,22.8047,-26.4542
2202,-36.2439,-15.5929,24.5398,-2.4942,0.0,-51.8368,22.0456,-29.7912
2203,-37.8362,-14.9296,26.9126,-2.3917,0.0,-52.7658,24.5209,-28.2449
2204,-36.7534,-13.3738,23.8825,-2.4609,0.0,-50.1272,21.4216,-28.7056
2205,-35.7027,-15.1959,23.5465,-2.408,0.0,-50.8986,21.1385,-29.7601
2206,-32.9046,-18.9353,23.4149,-2.3705,0.0,-51.8399,21.0444,-30.7955
2207,-33.6763,-19.2302,24.3334,-2.4769,0.0,-52.9065,21.8565,-31.05
2208,-33.967,-19.4757,27.6903,-2.3823,0.0,-53.4427,25.308,-28.1347
2209,-37.2765,-14.849,24.4857,-2.41,0.0,-52.1255,22.0757,-30.0498
2210,-37.3806,-15.5469,22.1682,-2.4524,0.0,-52.9275,19.7158,-33.2117
2211,-37.7838,-13.9602,24.0634,-2.4379,0.0,-51.744,21.6255,-30.1185
2212,-34.907,-13.2072,23.6786,-2.4205,0.0,-48.1142,21.2581,-26.8561
2213,-37.7644,-12.1599,22.9092,-2.5288,0.0,-49.9243,20.3804,-29.5439
2214,-36.1028,-13.4416,23.0239,-2.4869,0.0,-49.5444,20.537,-29.0074
2215,-37.4746,-12.3037,22.6432,-2.4397,0.0,-49.7783,20.2035,-29.5748
2216,-39.2515,-12.2926,21.1194,-2.4087,0.0,-51.5441,18.7107,-32.8334
2217,-37.2154,-8.5573,20.2853,-2.4624,0.0,-45.7727,17.8229,-27.9498
2218,-39.8498,-11.97,25.4004,-2.4849,0.0,-51.8198,22.9155,-28.9043
2219,-37.5729,-13.3698,24.4692,-2.4073,0.0,-50.9427,22.0619,-28.8808
2220,-36.6208,-17.2123,27.0088,-2.485,0.0,-53.8331,24.5238,-29.3093
2221,-38.5671,-13.5543,23.7349,-2.456,0.0,-52.1214,21.2789,-30.8425
2222,-39.4886,-7.797,20.7513,-2.4026,0.0,-47.2856,18.3487,-28.9369
2223,-38.9253,-11.1038,21.1677,-2.4431,0.0,-50.0291,18.7246,-31.3045
2224,-37.5207,-14.0215,20.2522,-2.3365,0.0,-51.5422,17.9157,-33.6265
2225,-33.1026,-11.7246,21.0706,-2.3692,0.0,-44.8272,18.7014,-26.1258
2226,-40.7397,-9.6234,22.1257,-2.4435,0.0,-50.3631,19.6822,-30.6809
2227,-36.1466,-9.9907,21.9698,-2.54,0.0,-46.1373,19.4298,-26.7075
2228,-37.9072,-11.2439,23.8431,-2.5409,0.0,-49.1511,21.3022,-27.8489
2229,-33.5244,-18.0041,21.9444,-2.54,0.0,-51.5285,19.4044,-32.1241
2230,-34.8073,-7.2184,22.0312,-2.5682,0.0,-42.0257,19.463,-22.5627
2231,-35.2984,-13.5996,23.1671,-2.4429,0.0,-48.898,20.7242,-28.1738
2232,-32.1128,-12.5782,21.6148,-2.4487,0.0,-44.691,19.1661,-25.5249
2233,-35.5611,-15.5208,21.7568,-2.3746,0.0,-51.0819,19.3822,-31.6997
2234,-32.6882,-12.6382,21.529,-2.2496,0.0,-45.3264,19.2794,-26.047
2235,-35.7357,-10.8491,20.8305,-2.2794,0.0,-46.5848,18.5511,-28.0337
2236,-33.3352,-14.5382,22.8741,-2.4818,0.0,-47.8734,20.3923,-27.4811
2237,-34.0043,-13.0468,21.331,-2.3702,0.0,-47.0511,18.9608,-28.0903
2238,-39.1437,-12.4283,22.4609,-2.5236,0.0,-51.572,19.9373,-31.6347
2239,-33.4446,-16.0127,22.9105,-2.4758,0.0,-49.4573,20.4347,-29.0226
2240,-36.7376,-12.7363,23.6318,-2.4459,0.0,-49.4739,21.1859,-28.288
2241,-34.7376,-14.5173,21.9279,-2.4952,0.0,-49.2549,19.4327,-29.8222
2242,-37.5352,-11.5677,21.8861,-2.4218,0.0,-49.1029,19.4643,-29.6386
2243,-38.0237,-13.0047,22.2635,-2.4505,0.0,-51.0284,19.813,-31.2154
2244,-34.78,-11.9775,21.606,-2.4116,0.0,-46.7575,19.1944,-27.5631
2245,-38.098,-11.7411,22.8394,-2.5313,0.0,-49.8391,20.3081,-29.531
2246,-35.9885,-15.4669,23.5038,-2.4175,0.0,-51.4554,21.0863,-30.3691
2247,-33.8405,-13.6574,24.4391,-2.4549,0.0,-47.4979,21.9842,-25.5137
2248,-35.5684,-15.4806,24.1674,-2.4315,0.0,-51.049,21.7359,-29.3131
2249,-39.4005,-12.7445,23.2782,-2.3489,0.0,-52.145,20.9293,-31.2157
2250,-39.2537,-11.8028,23.1946,-2.3531,0.0,-51.0565,20.8415,-30.215
2251,-34.5581,-15.1637,23.2821,-2.3907,0.0,-49.7218,20.8914,-28.8304
2252,-34.2896,-13.4774,22.036,-2.4937,0.0,-47.767,19.5423,-28.2247
2253,-33.7771,-14.4435,23.9516,-2.3056,0.0,-48.2206,21.646,-26.5746
2254,-36.3492,-14.4301,22.3777,-2.3792,0.0,-50.7793,19.9985,-30.7808
2255,-34.9875,-14.059,21.6907,-2.3511,0.0,-49.0465,19.3396,-29.7069
2256,-32.2529,-17.4607,22.4572,-2.3622,0.0,-49.7136,20.095,-29.6186
2257,-31.8234,-16.5336,22.6846,-2.3661,0.0,-48.357,20.3185,-28.0385
2258,-35.3341,-14.9726,23.7079,-2.3687,0.0,-50.3067,21.3392,-28.9675
2259,-35.8621,-12.5357,21.8695,-2.3771,0.0,-48.3978,19.4924,-28.9054
2260,-33.4171,-16.4519,22.1097,-2.4144,0.0,-49.869,19.6953,-30.1737
2261,-35.7068,-12.7751,20.1745,-2.4117,0.0,-48.4819,17.7628,-30.7191
2262,-34.9358,-15.2443,23.0584,-2.4372,0.0,-50.1801,20.6212,-29.5589
2263,-36.1608,-13.5423,24.9348,-2.4358,0.0,-49.7031,22.499,-27.2041
2264,-37.748,-12.8721,22.0337,-2.4605,0.0,-50.6201,19.5732,-31.0469
2265,-35.9065,-13.9164,23.8227,-2.5451,0.0,-49.8229,21.2776,-28.5453
2266,-37.3165,-12.5208,23.0181,-2.4921,0.0,-49.8373,20.526,-29.3113
2267,-39.1695,-14.9551,22.9941,-2.3648,0.0,-54.1246,20.6293,-33.4953
2268,-35.4237,-13.0647,22.5467,-2.5065,0.0,-48.4884,20.0402,-28.4482
2269,-38.6487,-13.7957,23.3838,-2.3893,0.0,-52.4444,20.9945,-31.4499
2270,-36.4895,-16.8856,24.5977,-2.4022,0.0,-53.3751,22.1955,-31.1796
2271,-36.1739,-17.8231,22.5019,-2.3542,0.0,-53.997,20.1477,-33.8493
2272,-39.1234,-12.4807,22.5919,-2.405,0.0,-51.6041,20.1869,-31.4172
2273,-37.1911,-16.4116,25.5758,-2.4866,0.0,-53.6027,23.0892,-30.5135
2274,-36.6689,-13.6779,22.8751,-2.453,0.0,-50.3468,20.4221,-29.9247
2275,-40.8505,-13.9761,21.8283,-2.3766,0.0,-54.8266,19.4517,-35.3749
2276,-36.08,-11.0255,23.3002,-2.453,0.0,-47.1055,20.8472,-26.2583
2277,-38.6062,-12.3639,22.581,-2.5368,0.0,-50.9701,20.0442,-30.9259
2278,-37.7908,-10.2119,19.0772,-2.5328,0.0,-48.0027,16.5444,-31.4583
2279,-37.9203,-9.4803,20.8703,-2.5548,0.0,-47.4006,18.3155,-29.0851
2280,-39.1803,-12.8233,21.3743,-2.4194,0.0,-52.0036,18.9549,-33.0487
2281,-42.4444,-11.7083,21.3667,-2.4937,0.0,-54.1527,18.873,-35.2797
2282,-37.4838,-10.1059,23.1902,-2.4924,0.0,-47.5897,20.6978,-26.8919
2283,-40.4737,-16.2261,23.0486,-2.5089,0.0,-56.6998,20.5397,-36.1601
2284,-30.7707,-16.5305,22.8372,-2.588,0.0,-47.3012,20.2492,-27.052
2285,-38.3828,-12.0856,20.7927,-2.536,0.0,-50.4684,18.2567,-32.2117
2286,-39.0012,-12.6484,22.8457,-2.5102,0.0,-51.6496,20.3355,-31.3141
2287,-34.7052,-14.9437,23.8029,-2.5236,0.0,-49.6489,21.2793,-28.3696
2288,-35.2772,-12.1113,23.1497,-2.6042,0.0,-47.3885,20.5455,-26.843
2289,-38.2256,-12.3725,23.5714,-2.5177,0.0,-50.5981,21.0537,-29.5444
2290,-35.8035,-11.5321,21.45,-2.5511,0.0,-47.3356,18.8989,-28.4367
2291,-34.6347,-13.927,22.6737,-2.5309,0.0,-48.5617,20.1428,-28.4189
2292,-38.4562,-11.2611,23.1915,-2.5975,0.0,-49.7173,20.594,-29.1233
2293,-35.0321,-14.4874,22.0023,-2.4811,0.0,-49.5195,19.5212,-29.9983
2294,-36.7851,-13.9951,24.4822,-2.3653,0.0,-50.7802,22.1169,-28.6633
2295,-35.9235,-16.8089,24.0452,-2.4748,0.0,-52.7324,21.5704,-31.162
2296,-35.8719,-16.4145,23.9737,-2.4762,0.0,-52.2864,21.4975,-30.7889
2297,-35.2566,-15.0688,23.8281,-2.5712,0.0,-50.3254,21.2569,-29.0685
2298,-33.9746,-15.9688,23.2862,-2.583,0.0,-49.9434,20.7032,-29.2402
2299,-36.7623,-16.5015,24.7891,-2.5798,0.0,-53.2638,22.2093,-31.0545
2300,-36.0871,-13.4845,24.0673,-2.5947,0.0,-49.5716,21.4726,-28.099
2301,-41.3681,-10.4468,23.8374,-2.4978,0.0,-51.8149,21.3396,-30.4753
2302,-36.5192,-14.6375,22.4644,-2.3855,0.0,-51.1567,20.0789,-31.0778
2303,-36.1912,-13.6916,25.1462,-2.4509,0.0,-49.8828,22.6953,-27.1875
2304,-39.8395,-15.3157,24.4244,-2.4793,0.0,-55.1552,21.9451,-33.2101
2305,-39.6705,-13.2551,23.3073,-2.4667,0.0,-52.9256,20.8406,-32.085
2306,-35.83,-15.9296,22.8789,-2.3991,0.0,-51.7596,20.4798,-31.2798
2307,-35.3658,-15.5181,21.9988,-2.426,0.0,-50.8839,19.5728,-31.3111
2308,-39.3529,-17.0915,26.2829,-2.4615,0.0,-56.4444,23.8214,-32.623
2309,-40.4893,-13.4277,25.7412,-2.5024,0.0,-53.917,23.2388,-30.6782
2310,-39.27,-16.5329,24.9413,-2.5447,0.0,-55.8029,22.3966,-33.4063
2311,-39.0194,-13.7622,24.2382,-2.4406,0.0,-52.7816,21.7976,-30.984
2312,-35.9679,-18.2172,26.7679,-2.4432,0.0,-54.1851,24.3247,-29.8604
2313,-36.8883,-17.304,26.5199,-2.436,0.0,-54.1923,24.0839,-30.1084
2314,-38.362,-13.9526,23.4278,-2.5005,0.0,-52.3146,20.9273,-31.3873
2315,-38.8884,-12.5023,23.2185,-2.5869,0.0,-51.3907,20.6316,-30.7591
2316,-37.0737,-14.3157,23.8446,-2.464,0.0,-51.3894,21.3806,-30.0088
2317,-37.7999,-12.0436,23.8447,-2.5145,0.0,-49.8435,21.3302,-28.5133
2318,-40.1551,-9.044,22.8324,-2.4681,0.0,-49.1991,20.3643,-28.8348
2319,-35.5871,-11.6019,23.3508,-2.5063,0.0,-47.189,20.8445,-26.3445
2320,-36.0785,-15.2901,24.229,-2.4477,0.0,-51.3686,21.7813,-29.5873
2321,-37.214,-11.9076,25.4397,-2.4553,0.0,-49.1216,22.9844,-26.1372
2322,-36.6841,-8.8979,23.7221,-2.487,0.0,-45.582,21.2351,-24.3469
2323,-40.7724,-8.8591,21.9262,-2.4681,0.0,-49.6315,19.4581,-30.1734
2324,-41.7924,-12.7914,23.9321,-2.4676,0.0,-54.5838,21.4645,-33.1193
2325,-38.2356,-14.0009,24.3342,-2.4251,0.0,-52.2365,21.9091,-30.3274
2326,-40.7064,-9.7815,22.6932,-2.5186,0.0,-50.4879,20.1746,-30.3133
2327,-38.6115,-12.6595,24.5462,-2.4986,0.0,-51.271,22.0476,-29.2234
2328,-38.1371,-11.938,23.6944,-2.5059,0.0,-50.0751,21.1885,-28.8866
2329,-38.7384,-14.5869,22.6042,-2.4684,0.0,-53.3253,20.1358,-33.1895
2330,-38.9448,-8.474,22.8196,-2.5237,0.0,-47.4188,20.2959,-27.1229
2331,-38.7686,-16.6437,25.175,-2.4739,0.0,-55.4123,22.7011,-32.7112
2332,-38.5327,-12.9297,25.8835,-2.4193,0.0,-51.4624,23.4642,-27.9982
2333,-39.6637,-12.6063,23.9667,-2.5532,0.0,-52.27,21.4135,-30.8565
2334,-35.9183,-15.2389,25.9717,-2.53,0.0,-51.1572,23.4417,-27.7155
2335,-36.8288,-14.3827,23.1245,-2.4027,0.0,-51.2115,20.7218,-30.4897
2336,-34.9758,-14.6516,24.2308,-2.4025,0.0,-49.6274,21.8283,-27.7991
2337,-32.9151,-16.5408,23.9334,-2.4999,0.0,-49.4559,21.4335,-28.0224
2338,-39.6308,-15.3036,23.9912,-2.4972,0.0,-54.9344,21.494,-33.4404
2339,-38.1686,-14.7125,23.9319,-2.4781,0.0,-52.8811,21.4538,-31.4273
2340,-38.5279,-14.2166,23.9309,-2.4624,0.0,-52.7445,21.4685,-31.276
2341,-33.4042,-15.2736,23.2855,-2.4785,0.0,-48.6778,20.807,-27.8708
2342,-40.224,-13.213,26.1768,-2.5622,0.0,-53.437,23.6146,-29.8224
2343,-37.1614,-12.3048,24.478,-2.4907,0.0,-49.4662,21.9873,-27.4789
2344,-35.8347,-14.2205,24.6116,-2.4823,0.0,-50.0552,22.1293,-27.9259
2345,-35.9668,-10.4323,22.7592,-2.4725,0.0,-46.3991,20.2867,-26.1124
2346,-35.9316,-14.5499,23.9885,-2.5349,0.0,-50.4815,21.4536,-29.0279
2347,-39.4538,-15.782,24.7668,-2.5487,0.0,-55.2358,22.2181,-33.0177
2348,-37.7865,-17.0194,26.3489,-2.3232,0.0,-54.8059,24.0257,-30.7802
2349,-38.7586,-11.4338,21.24,-2.5052,0.0,-50.1924,18.7348,-31.4576
2350,-37.9077,-13.6557,24.0215,-2.5242,0.0,-51.5634,21.4973,-30.0661
2351,-38.5483,-13.4818,24.1131,-2.5715,0.0,-52.0301,21.5416,-30.4885
2352,-39.6532,-16.8549,27.8388,-2.5047,0.0,-56.5081,25.3341,-31.174
2353,-38.6239,-14.2606,25.2099,-2.4859,0.0,-52.8845,22.724,-30.1605
2354,-41.2591,-15.334,25.2158,-2.5263,0.0,-56.5931,22.6895,-33.9036
2355,-35.9121,-14.6006,23.8894,-2.4655,0.0,-50.5127,21.4239,-29.0888
2356,-38.3898,-15.069,25.4816,-2.455,0.0,-53.4588,23.0266,-30.4322
2357,-34.7862,-18.5103,24.7645,-2.433,0.0,-53.2965,22.3315,-30.965
2358,-38.1131,-12.9272,21.5412,-2.4443,0.0,-51.0403,19.0969,-31.9434
2359,-36.8753,-11.8215,22.5118,-2.5231,0.0,-48.6968,19.9887,-28.7081
2360,-34.8859,-14.6048,21.8707,-2.4163,0.0,-49.4907,19.4544,-30.0363
2361,-37.2153,-13.1535,22.1707,-2.5092,0.0,-50.3688,19.6615,-30.7073
2362,-34.632,-16.9911,25.9658,-2.499,0.0,-51.6231,23.4668,-28.1563
2363,-37.0053,-12.4096,24.9461,-2.4497,0.0,-49.4149,22.4964,-26.9185
2364,-36.5413,-16.4546,24.0632,-2.3997,0.0,-52.9959,21.6635,-31.3324
2365,-33.938,-15.3933,25.2978,-2.4583,0.0,-49.3313,22.8395,-26.4918
2366,-38.0964,-16.8814,25.8064,-2.4233,0.0,-54.9778,23.3831,-31.5947
2367,-35.7293,-17.4251,26.1204,-2.4988,0.0,-53.1544,23.6216,-29.5328
2368,-37.7078,-15.09,23.3695,-2.4948,0.0,-52.7978,20.8747,-31.9231
2369,-35.6157,-14.6951,26.0558,-2.3963,0.0,-50.3108,23.6595,-26.6513
2370,-30.3773,-17.1694,24.4758,-2.4655,0.0,-47.5467,22.0103,-25.5364
2371,-36.7831,-16.0257,26.3898,-2.4267,0.0,-52.8088,23.9631,-28.8457
2372,-36.601,-13.2482,23.1798,-2.4871,0.0,-49.8492,20.6927,-29.1565
2373,-36.5992,-19.1445,28.5855,-2.4976,0.0,-55.7437,26.0879,-29.6558
2374,-37.879,-11.2114,24.5886,-2.4898,0.0,-49.0904,22.0988,-26.9916
2375,-37.1479,-16.951,26.2529,-2.5565,0.0,-54.0989,23.6964,-30.4025
2376,-35.0456,-16.7225,24.7856,-2.5395,0.0,-51.7681,22.2461,-29.522
2377,-29.9992,-14.8162,22.6822,-2.498,0.0,-44.8154,20.1842,-24.6312
2378,-37.7859,-13.2404,22.7333,-2.4646,0.0,-51.0263,20.2687,-30.7576
2379,-31.9822,-15.2416,24.1304,-2.5339,0.0,-47.2238,21.5965,-25.6273
2380,-34.7527,-16.9842,24.5925,-2.4916,0.0,-51.7369,22.1009,-29.636
2381,-37.06,-15.9417,24.5985,-2.4301,0.0,-53.0017,22.1684,-30.8333
2382,-34.2651,-17.131,25.1597,-2.4587,0.0,-51.3961,22.701,-28.6951
2383,-37.7031,-14.6909,24.2184,-2.5468,0.0,-52.394,21.6716,-30.7224
2384,-36.4972,-15.8631,24.0227,-2.4771,0.0,-52.3603,21.5456,-30.8147
2385,-36.099,-16.0971,24.1982,-2.4368,0.0,-52.1961,21.7614,-30.4347
2386,-33.6005,-13.1436,25.1631,-2.4229,0.0,-46.7441,22.7402,-24.0039
2387,-35.7285,-17.1441,24.7404,-2.3772,0.0,-52.8726,22.3632,-30.5094
2388,-38.1765,-13.0664,21.6115,-2.4809,0.0,-51.2429,19.1306,-32.1123
2389,-37.6006,-11.7975,19.9021,-2.446,0.0,-49.3981,17.4561,-31.942
2390,-36.7257,-14.2159,23.6887,-2.5227,0.0,-50.9416,21.166,-29.7756
2391,-38.1464,-17.2679,26.6234,-2.4116,0.0,-55.4143,24.2118,-31.2025
2392,-35.1042,-14.6957,24.359,-2.4757,0.0,-49.7999,21.8833,-27.9166
2393,-34.8517,-17.0949,22.8016,-2.4166,0.0,-51.9466,20.385,-31.5616
2394,-36.9009,-14.6199,25.3653,-2.4154,0.0,-51.5208,22.9499,-28.5709
2395,-36.4353,-16.9561,23.5915,-2.3975,0.0,-53.3914,21.194,-32.1974
2396,-35.1567,-16.4488,25.0972,-2.455,0.0,-51.6055,22.6422,-28.9633
2397,-35.1721,-16.9425,22.5316,-2.3921,0.0,-52.1146,20.1395,-31.9751
2398,-32.9298,-12.5161,20.8732,-2.3702,0.0,-45.4459,18.503,-26.9429
2399,-36.0507,-14.6576,24.4457,-2.4466,0.0,-50.7083,21.9991,-28.7092
